"date","mjd","trans"
2019-07-29,58693,0.419632674587722
2019-07-30,58694,0.425078051005313
2019-07-31,58695,0.430605964276756
2019-08-01,58696,0.423296628869677
2019-08-02,58697,0.421074552948162
2019-08-03,58698,0.420422048947193
2019-08-04,58699,0.423683478985513
2019-08-05,58700,0.423703816092486
2019-08-06,58701,0.416815579528565
2019-08-07,58702,0.425149681390027
2019-08-08,58703,0.395945667893213
2019-08-09,58704,0.353135410019697
2019-08-10,58705,0.377794749114872
2019-08-11,58706,0.397258978580373
2019-08-12,58707,0.390976789052142
2019-08-13,58708,0.401311423408403
2019-08-14,58709,0.402555374727059
2019-08-15,58710,0.402919143707377
2019-08-16,58711,0.397582940897223
2019-08-17,58712,NA
2019-08-18,58713,NA
2019-08-19,58714,NA
2019-08-20,58715,NA
2019-08-21,58716,NA
2019-08-22,58717,NA
2019-08-23,58718,NA
2019-08-24,58719,NA
2019-08-25,58720,NA
2019-08-26,58721,NA
2019-08-27,58722,NA
2019-08-28,58723,0.362536796174087
2019-08-29,58724,0.359700650162972
2019-08-30,58725,0.352581291603412
2019-08-31,58726,NA
2019-09-01,58727,0.375955341369803
2019-09-02,58728,0.400238031547377
2019-09-03,58729,0.401754744519837
2019-09-04,58730,0.402963211098267
2019-09-05,58731,NA
2019-09-06,58732,NA
2019-09-07,58733,NA
2019-09-08,58734,NA
2019-09-09,58735,NA
2019-09-10,58736,0.38749864044215
2019-09-11,58737,0.388264039625585
2019-09-12,58738,0.396427962152943
2019-09-13,58739,0.409444516512225
2019-09-14,58740,0.400773927491302
2019-09-15,58741,0.389782973134084
2019-09-16,58742,0.366410417211474
2019-09-17,58743,NA
2019-09-18,58744,NA
2019-09-19,58745,0.392984100546821
2019-09-20,58746,NA
2019-09-21,58747,NA
2019-09-22,58748,NA
2019-09-23,58749,NA
2019-09-24,58750,NA
2019-09-25,58751,NA
2019-09-26,58752,NA
2019-09-27,58753,NA
2019-09-28,58754,NA
2019-09-29,58755,NA
2019-09-30,58756,NA
2019-10-01,58757,NA
2019-10-02,58758,NA
2019-10-03,58759,NA
2019-10-04,58760,NA
2019-10-05,58761,0.604447928017724
2019-10-06,58762,0.651826645326266
2019-10-07,58763,0.639813049623879
2019-10-08,58764,0.626857286031022
2019-10-09,58765,0.632435671992323
2019-10-10,58766,0.637298410975739
2019-10-11,58767,0.635400371107998
2019-10-12,58768,0.627381452955342
2019-10-13,58769,NA
2019-10-14,58770,NA
2019-10-15,58771,0.638886202528482
2019-10-16,58772,NA
2019-10-17,58773,0.625654422558312
2019-10-18,58774,NA
2019-10-19,58775,NA
2019-10-20,58776,0.639126373701536
2019-10-21,58777,NA
2019-10-22,58778,0.612051323606032
2019-10-23,58779,NA
2019-10-24,58780,0.643287945942984
2019-10-25,58781,NA
2019-10-26,58782,NA
2019-10-27,58783,NA
2019-10-28,58784,NA
2019-10-29,58785,NA
2019-10-30,58786,0.550355072617467
2019-10-31,58787,0.594128846106958
2019-11-01,58788,0.630663169216665
2019-11-02,58789,NA
2019-11-03,58790,NA
2019-11-04,58791,NA
2019-11-05,58792,NA
2019-11-06,58793,NA
2019-11-07,58794,NA
2019-11-08,58795,NA
2019-11-09,58796,0.636863501886257
2019-11-10,58797,NA
2019-11-11,58798,NA
2019-11-12,58799,0.63533890253577
2019-11-13,58800,0.631041447714861
2019-11-14,58801,NA
2019-11-15,58802,NA
2019-11-16,58803,NA
2019-11-17,58804,0.632451790433792
2019-11-18,58805,0.635291395068983
2019-11-19,58806,NA
2019-11-20,58807,NA
2019-11-21,58808,NA
2019-11-22,58809,NA
2019-11-23,58810,NA
2019-11-24,58811,0.638095046517593
2019-11-25,58812,NA
2019-11-26,58813,NA
2019-11-27,58814,0.595241572909907
2019-11-28,58815,NA
2019-11-29,58816,NA
2019-11-30,58817,NA
2019-12-01,58818,0.618666623511139
2019-12-02,58819,0.623521653064743
2019-12-03,58820,0.625702089665624
2019-12-04,58821,0.628311105521352
2019-12-05,58822,NA
2019-12-06,58823,NA
2019-12-07,58824,NA
2019-12-08,58825,NA
2019-12-09,58826,0.627694249948218
2019-12-10,58827,0.629569642764364
2019-12-11,58828,0.610899751289518
2019-12-12,58829,0.635612634357179
2019-12-13,58830,0.636086889569313
2019-12-14,58831,NA
2019-12-15,58832,NA
2019-12-16,58833,NA
2019-12-17,58834,NA
2019-12-18,58835,NA
2019-12-19,58836,NA
2019-12-20,58837,NA
2019-12-21,58838,NA
2019-12-22,58839,NA
2019-12-23,58840,NA
2019-12-24,58841,NA
2019-12-25,58842,NA
2019-12-26,58843,NA
2019-12-27,58844,NA
2019-12-28,58845,NA
2019-12-29,58846,NA
2019-12-30,58847,NA
2019-12-31,58848,NA
2020-01-01,58849,NA
2020-01-02,58850,NA
2020-01-03,58851,NA
2020-01-04,58852,NA
2020-01-05,58853,NA
2020-01-06,58854,NA
2020-01-07,58855,NA
2020-01-08,58856,NA
2020-01-09,58857,NA
2020-01-10,58858,NA
2020-01-11,58859,NA
2020-01-12,58860,NA
2020-01-13,58861,NA
2020-01-14,58862,0.617312236891023
2020-01-15,58863,NA
2020-01-16,58864,0.638512386001873
2020-01-17,58865,0.633485318660852
2020-01-18,58866,0.647253459414362
2020-01-19,58867,0.636597464579695
2020-01-20,58868,NA
2020-01-21,58869,NA
2020-01-22,58870,NA
2020-01-23,58871,NA
2020-01-24,58872,NA
2020-01-25,58873,NA
2020-01-26,58874,NA
2020-01-27,58875,NA
2020-01-28,58876,0.631419847337281
2020-01-29,58877,NA
2020-01-30,58878,NA
2020-01-31,58879,NA
2020-02-01,58880,NA
2020-02-02,58881,0.637112606007712
2020-02-03,58882,0.639119709257132
2020-02-04,58883,NA
2020-02-05,58884,NA
2020-02-06,58885,NA
2020-02-07,58886,NA
2020-02-08,58887,NA
2020-02-09,58888,NA
2020-02-10,58889,NA
2020-02-11,58890,NA
2020-02-12,58891,NA
2020-02-13,58892,NA
2020-02-14,58893,0.498875472106491
2020-02-15,58894,NA
2020-02-16,58895,NA
2020-02-17,58896,NA
2020-02-18,58897,NA
2020-02-19,58898,0.604257128670552
2020-02-20,58899,0.605357842822188
2020-02-21,58900,0.613500458553103
2020-02-22,58901,NA
2020-02-23,58902,NA
2020-02-24,58903,NA
2020-02-25,58904,NA
2020-02-26,58905,NA
2020-02-27,58906,0.598234401711429
2020-02-28,58907,0.579935736200137
2020-02-29,58908,0.499247850268802
2020-03-01,58909,0.521663121201323
2020-03-02,58910,NA
2020-03-03,58911,NA
2020-03-04,58912,NA
2020-03-05,58913,NA
2020-03-06,58914,NA
2020-03-07,58915,0.597643635876411
2020-03-08,58916,0.584919531036668
2020-03-09,58917,0.563421640098588
2020-03-10,58918,0.589414188326876
2020-03-11,58919,NA
2020-03-12,58920,NA
2020-03-13,58921,NA
2020-03-14,58922,NA
2020-03-15,58923,0.56961162727146
2020-03-16,58924,NA
2020-03-17,58925,0.589281280021066
2020-03-18,58926,0.58667392835311
2020-03-19,58927,NA
2020-03-20,58928,NA
2020-03-21,58929,0.581490405823258
2020-03-22,58930,0.566501232693569
2020-03-23,58931,NA
2020-03-24,58932,NA
2020-03-25,58933,NA
2020-03-26,58934,NA
2020-03-27,58935,NA
2020-03-28,58936,NA
2020-03-29,58937,NA
2020-03-30,58938,NA
2020-03-31,58939,0.571741085074778
2020-04-01,58940,NA
2020-04-02,58941,NA
2020-04-03,58942,NA
2020-04-04,58943,NA
2020-04-05,58944,NA
2020-04-06,58945,NA
2020-04-07,58946,0.564287785360895
2020-04-08,58947,NA
2020-04-09,58948,0.525043264740192
2020-04-10,58949,0.544970654367226
2020-04-11,58950,NA
2020-04-12,58951,NA
2020-04-13,58952,NA
2020-04-14,58953,NA
2020-04-15,58954,NA
2020-04-16,58955,0.550037189965069
2020-04-17,58956,NA
2020-04-18,58957,NA
2020-04-19,58958,NA
2020-04-20,58959,NA
2020-04-21,58960,0.564631541241657
2020-04-22,58961,NA
2020-04-23,58962,NA
2020-04-24,58963,NA
2020-04-25,58964,0.573236804339967
2020-04-26,58965,NA
2020-04-27,58966,0.553201045713893
2020-04-28,58967,NA
2020-04-29,58968,NA
2020-04-30,58969,0.56188350518015
2020-05-01,58970,0.564185505783207
2020-05-02,58971,0.570033339485665
2020-05-03,58972,0.577898641233305
2020-05-04,58973,NA
2020-05-05,58974,NA
2020-05-06,58975,0.572474639669839
2020-05-07,58976,NA
2020-05-08,58977,0.553499000737618
2020-05-09,58978,0.557724332039335
2020-05-10,58979,0.562701762157799
2020-05-11,58980,0.558393276960069
2020-05-12,58981,0.573660005783412
2020-05-13,58982,NA
2020-05-14,58983,0.556431694112714
2020-05-15,58984,NA
2020-05-16,58985,0.568004715877962
2020-05-17,58986,0.52317518763
2020-05-18,58987,0.544350197662971
2020-05-19,58988,0.56153321981829
2020-05-20,58989,0.561755705646433
2020-05-21,58990,0.566003103731442
2020-05-22,58991,0.570596376360385
2020-05-23,58992,NA
2020-05-24,58993,NA
2020-05-25,58994,NA
2020-05-26,58995,0.540190710119225
2020-05-27,58996,0.534611542296509
2020-05-28,58997,0.49830948187117
2020-05-29,58998,NA
2020-05-30,58999,NA
2020-05-31,59000,0.55380719184173
2020-06-01,59001,NA
2020-06-02,59002,0.562108248695844
2020-06-03,59003,NA
2020-06-04,59004,NA
2020-06-05,59005,NA
2020-06-06,59006,NA
2020-06-07,59007,0.53689467575852
2020-06-08,59008,0.535907509852335
2020-06-09,59009,0.54602835822745
2020-06-10,59010,0.548730342317541
2020-06-11,59011,NA
2020-06-12,59012,NA
2020-06-13,59013,NA
2020-06-14,59014,0.560902243150463
2020-06-15,59015,NA
2020-06-16,59016,NA
2020-06-17,59017,NA
2020-06-18,59018,0.539858157076749
2020-06-19,59019,NA
2020-06-20,59020,NA
2020-06-21,59021,NA
2020-06-22,59022,NA
2020-06-23,59023,0.546383059328246
2020-06-24,59024,0.539855355912026
2020-06-25,59025,0.546949563747655
2020-06-26,59026,0.551293645882035
2020-06-27,59027,0.529307973256145
2020-06-28,59028,0.54538353406686
2020-06-29,59029,0.546304314616325
2020-06-30,59030,0.543085086070955
2020-07-01,59031,0.433047307372423
2020-07-02,59032,NA
2020-07-03,59033,NA
2020-07-04,59034,NA
2020-07-05,59035,0.403938469039945
2020-07-06,59036,NA
2020-07-07,59037,NA
2020-07-08,59038,NA
2020-07-09,59039,NA
2020-07-10,59040,NA
2020-07-11,59041,NA
2020-07-12,59042,0.536110937010179
2020-07-13,59043,0.520324678333815
2020-07-14,59044,0.533625749324995
2020-07-15,59045,0.540798477389404
2020-07-16,59046,NA
2020-07-17,59047,NA
2020-07-18,59048,NA
2020-07-19,59049,NA
2020-07-20,59050,NA
2020-07-21,59051,0.526285557068235
2020-07-22,59052,0.520088544139538
2020-07-23,59053,0.458155502036519
2020-07-24,59054,0.495849900844226
2020-07-25,59055,0.530702430721094
2020-07-26,59056,0.530546363804404
2020-07-27,59057,0.531753766977931
2020-07-28,59058,0.436773043494908
2020-07-29,59059,0.520241643318321
2020-07-30,59060,0.522675838542796
2020-07-31,59061,0.515850293619135
2020-08-01,59062,NA
2020-08-02,59063,NA
2020-08-03,59064,NA
2020-08-04,59065,0.506939982869078
2020-08-05,59066,0.517156122183609
2020-08-06,59067,0.503944414337771
2020-08-07,59068,0.512160814786221
2020-08-08,59069,0.51409475220012
2020-08-09,59070,0.511158214123551
2020-08-10,59071,0.51983239019866
2020-08-11,59072,0.515752461923782
2020-08-12,59073,0.517891609931094
2020-08-13,59074,0.517299732857214
2020-08-14,59075,0.497846918599234
2020-08-15,59076,0.423990889923753
2020-08-16,59077,0.413806713859933
2020-08-17,59078,0.478401677803296
2020-08-18,59079,0.506372743453017
2020-08-19,59080,0.503896469042415
2020-08-20,59081,0.510605973351158
2020-08-21,59082,0.5111200106766
2020-08-22,59083,NA
2020-08-23,59084,NA
2020-08-24,59085,NA
2020-08-25,59086,NA
2020-08-26,59087,NA
2020-08-27,59088,NA
2020-08-28,59089,NA
2020-08-29,59090,NA
2020-08-30,59091,0.507365522326563
2020-08-31,59092,0.51389391099042
2020-09-01,59093,0.520873837790044
2020-09-02,59094,0.503740761763075
2020-09-03,59095,0.502846361172268
2020-09-04,59096,0.447021177143393
2020-09-05,59097,0.449345381639621
2020-09-06,59098,0.509544495551484
2020-09-07,59099,0.410230201033324
2020-09-08,59100,NA
2020-09-09,59101,NA
2020-09-10,59102,0.446046388471351
2020-09-11,59103,NA
2020-09-12,59104,NA
2020-09-13,59105,NA
2020-09-14,59106,0.464827742371538
2020-09-15,59107,NA
2020-09-16,59108,NA
2020-09-17,59109,NA
2020-09-18,59110,NA
2020-09-19,59111,NA
2020-09-20,59112,0.407039311558028
2020-09-21,59113,0.360842133370109
2020-09-22,59114,NA
2020-09-23,59115,NA
2020-09-24,59116,NA
2020-09-25,59117,NA
2020-09-26,59118,NA
2020-09-27,59119,0.46576178190675
2020-09-28,59120,0.490896958078976
2020-09-29,59121,NA
2020-09-30,59122,NA
2020-10-01,59123,0.476129399529527
2020-10-02,59124,0.48958361402697
2020-10-03,59125,0.486926569159389
2020-10-04,59126,0.490858972858498
2020-10-05,59127,0.493470693694611
2020-10-06,59128,NA
2020-10-07,59129,NA
2020-10-08,59130,NA
2020-10-09,59131,NA
2020-10-10,59132,0.48925167185827
2020-10-11,59133,0.481467433001285
2020-10-12,59134,0.427234902064605
2020-10-13,59135,NA
2020-10-14,59136,NA
2020-10-15,59137,0.417819662527417
2020-10-16,59138,NA
2020-10-17,59139,NA
2020-10-18,59140,NA
2020-10-19,59141,NA
2020-10-20,59142,NA
2020-10-21,59143,NA
2020-10-22,59144,NA
2020-10-23,59145,NA
2020-10-24,59146,NA
2020-10-25,59147,NA
2020-10-26,59148,NA
2020-10-27,59149,0.390573308086091
2020-10-28,59150,0.411767337967746
2020-10-29,59151,0.412890937589281
2020-10-30,59152,0.455731774883402
2020-10-31,59153,0.452690253137205
2020-11-01,59154,0.466488750212536
2020-11-02,59155,NA
2020-11-03,59156,NA
2020-11-04,59157,0.48864059877955
2020-11-05,59158,NA
2020-11-06,59159,NA
2020-11-07,59160,NA
2020-11-08,59161,0.462138270020144
2020-11-09,59162,0.462505722954788
2020-11-10,59163,NA
2020-11-11,59164,NA
2020-11-12,59165,NA
2020-11-13,59166,NA
2020-11-14,59167,NA
2020-11-15,59168,NA
2020-11-16,59169,NA
2020-11-17,59170,NA
2020-11-18,59171,NA
2020-11-19,59172,NA
2020-11-20,59173,NA
2020-11-21,59174,NA
2020-11-22,59175,NA
2020-11-23,59176,NA
2020-11-24,59177,NA
2020-11-25,59178,NA
2020-11-26,59179,NA
2020-11-27,59180,NA
2020-11-28,59181,NA
2020-11-29,59182,NA
2020-11-30,59183,NA
2020-12-01,59184,NA
2020-12-02,59185,NA
2020-12-03,59186,NA
2020-12-04,59187,0.453978129071745
2020-12-05,59188,NA
2020-12-06,59189,NA
2020-12-07,59190,0.454889774869278
2020-12-08,59191,NA
2020-12-09,59192,0.482573852399959
2020-12-10,59193,0.462496243731927
2020-12-11,59194,0.477812741387676
2020-12-12,59195,0.469777942177325
2020-12-13,59196,0.46291004083861
2020-12-14,59197,0.458053919188998
2020-12-15,59198,NA
2020-12-16,59199,0.477689607773436
2020-12-17,59200,0.461811863280558
2020-12-18,59201,0.464214426575653
2020-12-19,59202,0.478941264249286
2020-12-20,59203,NA
2020-12-21,59204,0.471003065809695
2020-12-22,59205,0.467064154466245
2020-12-23,59206,0.433007460113774
2020-12-24,59207,NA
2020-12-25,59208,NA
2020-12-26,59209,NA
2020-12-27,59210,NA
2020-12-28,59211,NA
2020-12-29,59212,NA
2020-12-30,59213,NA
2020-12-31,59214,NA
2021-01-01,59215,0.44652268403939
2021-01-02,59216,NA
2021-01-03,59217,NA
2021-01-04,59218,NA
2021-01-05,59219,NA
2021-01-06,59220,NA
2021-01-07,59221,NA
2021-01-08,59222,NA
2021-01-09,59223,NA
2021-01-10,59224,NA
2021-01-11,59225,NA
2021-01-12,59226,NA
2021-01-13,59227,NA
2021-01-14,59228,NA
2021-01-15,59229,NA
2021-01-16,59230,NA
2021-01-17,59231,NA
2021-01-18,59232,NA
2021-01-19,59233,NA
2021-01-20,59234,NA
2021-01-21,59235,NA
2021-01-22,59236,NA
2021-01-23,59237,NA
2021-01-24,59238,NA
2021-01-25,59239,NA
2021-01-26,59240,NA
2021-01-27,59241,NA
2021-01-28,59242,NA
2021-01-29,59243,0.426570033644974
2021-01-30,59244,0.420224685395458
2021-01-31,59245,0.423553572471901
2021-02-01,59246,0.421699284068226
2021-02-02,59247,NA
2021-02-03,59248,0.414138133022851
2021-02-04,59249,0.41897544960415
2021-02-05,59250,NA
2021-02-06,59251,NA
2021-02-07,59252,NA
2021-02-08,59253,NA
2021-02-09,59254,NA
2021-02-10,59255,NA
2021-02-11,59256,NA
2021-02-12,59257,0.423124592785177
2021-02-13,59258,0.422992858952757
2021-02-14,59259,0.425171671041382
2021-02-15,59260,0.424923533802376
2021-02-16,59261,NA
2021-02-17,59262,0.417152672897505
2021-02-18,59263,NA
2021-02-19,59264,0.42083721341853
2021-02-20,59265,0.391499386887086
2021-02-21,59266,NA
2021-02-22,59267,NA
2021-02-23,59268,NA
2021-02-24,59269,NA
2021-02-25,59270,NA
2021-02-26,59271,NA
2021-02-27,59272,NA
2021-02-28,59273,NA
2021-03-01,59274,NA
2021-03-02,59275,NA
2021-03-03,59276,NA
2021-03-04,59277,0.416711347814243
2021-03-05,59278,NA
2021-03-06,59279,NA
2021-03-07,59280,NA
2021-03-08,59281,NA
2021-03-09,59282,0.393896319573556
2021-03-10,59283,0.421992678585456
2021-03-11,59284,0.39995641132802
2021-03-12,59285,NA
2021-03-13,59286,NA
2021-03-14,59287,NA
2021-03-15,59288,NA
2021-03-16,59289,0.420616437157206
2021-03-17,59290,0.413208435800591
2021-03-18,59291,0.419255320775199
2021-03-19,59292,0.416491477475446
2021-03-20,59293,NA
2021-03-21,59294,NA
2021-03-22,59295,NA
2021-03-23,59296,0.416801517637233
2021-03-24,59297,0.411771762864816
2021-03-25,59298,NA
2021-03-26,59299,NA
2021-03-27,59300,NA
2021-03-28,59301,NA
2021-03-29,59302,NA
2021-03-30,59303,0.381036529815574
2021-03-31,59304,0.408854544649912
2021-04-01,59305,0.386331601981543
2021-04-02,59306,0.399754132907808
2021-04-03,59307,0.40706110816333
2021-04-04,59308,0.394050879023241
2021-04-05,59309,NA
2021-04-06,59310,NA
2021-04-07,59311,NA
2021-04-08,59312,NA
2021-04-09,59313,NA
2021-04-10,59314,NA
2021-04-11,59315,NA
2021-04-12,59316,NA
2021-04-13,59317,NA
2021-04-14,59318,NA
2021-04-15,59319,NA
2021-04-16,59320,NA
2021-04-17,59321,NA
2021-04-18,59322,NA
2021-04-19,59323,NA
2021-04-20,59324,NA
2021-04-21,59325,NA
2021-04-22,59326,0.394433328425351
2021-04-23,59327,NA
2021-04-24,59328,NA
2021-04-25,59329,NA
2021-04-26,59330,NA
2021-04-27,59331,NA
2021-04-28,59332,NA
2021-04-29,59333,NA
2021-04-30,59334,NA
2021-05-01,59335,NA
2021-05-02,59336,NA
2021-05-03,59337,NA
2021-05-04,59338,NA
2021-05-05,59339,NA
2021-05-06,59340,NA
2021-05-07,59341,0.407490393051755
2021-05-08,59342,0.41193891934397
2021-05-09,59343,0.404036631647183
2021-05-10,59344,0.411836585315879
2021-05-11,59345,0.409651526297931
2021-05-12,59346,0.405044156041446
2021-05-13,59347,0.388128649336428
2021-05-14,59348,0.399057825424466
2021-05-15,59349,0.398067559766032
2021-05-16,59350,0.3423483080561
2021-05-17,59351,NA
2021-05-18,59352,NA
2021-05-19,59353,0.39348762851332
2021-05-20,59354,0.386175886292572
2021-05-21,59355,NA
2021-05-22,59356,NA
2021-05-23,59357,0.381814666648003
2021-05-24,59358,NA
2021-05-25,59359,NA
2021-05-26,59360,0.380016800218798
2021-05-27,59361,NA
2021-05-28,59362,NA
2021-05-29,59363,0.400069953433001
2021-05-30,59364,NA
2021-05-31,59365,NA
2021-06-01,59366,0.402859745809883
2021-06-02,59367,0.393698477796565
2021-06-03,59368,0.392636284529699
2021-06-04,59369,NA
2021-06-05,59370,0.397052215459155
2021-06-06,59371,0.401905090741209
2021-06-07,59372,0.398357499066328
2021-06-08,59373,NA
2021-06-09,59374,NA
2021-06-10,59375,NA
2021-06-11,59376,NA
2021-06-12,59377,0.358933795463966
2021-06-13,59378,0.318343984903126
2021-06-14,59379,0.296550473453466
2021-06-15,59380,NA
2021-06-16,59381,0.382351539417492
2021-06-17,59382,0.389775487479507
2021-06-18,59383,NA
2021-06-19,59384,NA
2021-06-20,59385,NA
2021-06-21,59386,0.387286095593619
2021-06-22,59387,0.387206762909101
2021-06-23,59388,0.39127309832492
2021-06-24,59389,0.394148991154696
2021-06-25,59390,0.394312024463761
2021-06-26,59391,0.402218054589711
2021-06-27,59392,0.391393306965461
2021-06-28,59393,0.392814226847876
2021-06-29,59394,0.395704109612212
2021-06-30,59395,0.390498414282055
2021-07-01,59396,0.391326790317828
2021-07-02,59397,0.403369556359119
2021-07-03,59398,0.317551614642005
2021-07-04,59399,0.397678781313449
2021-07-05,59400,0.392885244737291
2021-07-06,59401,0.376477708383954
2021-07-07,59402,0.307571378131339
2021-07-08,59403,0.338285929042625
2021-07-09,59404,0.397948519317947
2021-07-10,59405,0.372221491542738
2021-07-11,59406,0.319867917501821
2021-07-12,59407,NA
2021-07-13,59408,NA
2021-07-14,59409,NA
2021-07-15,59410,NA
2021-07-16,59411,0.337506298731801
2021-07-17,59412,0.279802267624571
2021-07-18,59413,0.261185088418589
2021-07-19,59414,0.286606490888958
2021-07-20,59415,0.311639136936621
2021-07-21,59416,0.375493086308051
2021-07-22,59417,0.38383743311897
2021-07-23,59418,0.334220703341223
2021-07-24,59419,NA
2021-07-25,59420,NA
2021-07-26,59421,0.302876686692147
2021-07-27,59422,0.340577021389709
2021-07-28,59423,NA
2021-07-29,59424,NA
2021-07-30,59425,NA
2021-07-31,59426,NA
2021-08-01,59427,NA
2021-08-02,59428,0.378679493565639
2021-08-03,59429,0.369914340886543
2021-08-04,59430,0.371364236822008
2021-08-05,59431,0.376864586065495
2021-08-06,59432,0.380938452111255
2021-08-07,59433,NA
2021-08-08,59434,0.367302003532657
2021-08-09,59435,0.36070675228574
2021-08-10,59436,0.368850789510245
2021-08-11,59437,0.368350953014806
2021-08-12,59438,0.377908168861572
2021-08-13,59439,0.382256727789948
2021-08-14,59440,NA
2021-08-15,59441,NA
2021-08-16,59442,NA
2021-08-17,59443,NA
2021-08-18,59444,NA
2021-08-19,59445,NA
2021-08-20,59446,NA
2021-08-21,59447,0.308930881221379
2021-08-22,59448,NA
2021-08-23,59449,NA
2021-08-24,59450,0.364439920237683
2021-08-25,59451,0.353373837764261
2021-08-26,59452,0.357282922922189
2021-08-27,59453,0.359453779213277
2021-08-28,59454,0.335999493472483
2021-08-29,59455,0.299910193637797
2021-08-30,59456,0.354000967446199
2021-08-31,59457,0.341224734556134
2021-09-01,59458,0.342918530821118
2021-09-02,59459,0.361500916748538
2021-09-03,59460,0.35256306060769
2021-09-04,59461,NA
2021-09-05,59462,NA
2021-09-06,59463,0.368370280842982
2021-09-07,59464,NA
2021-09-08,59465,NA
2021-09-09,59466,NA
2021-09-10,59467,NA
2021-09-11,59468,NA
2021-09-12,59469,NA
2021-09-13,59470,NA
2021-09-14,59471,NA
2021-09-15,59472,NA
2021-09-16,59473,NA
2021-09-17,59474,NA
2021-09-18,59475,NA
2021-09-19,59476,NA
2021-09-20,59477,NA
2021-09-21,59478,NA
2021-09-22,59479,0.272172610390798
2021-09-23,59480,NA
2021-09-24,59481,NA
2021-09-25,59482,NA
2021-09-26,59483,NA
2021-09-27,59484,NA
2021-09-28,59485,NA
2021-09-29,59486,0.334603488126655
2021-09-30,59487,NA
2021-10-01,59488,NA
2021-10-02,59489,NA
2021-10-03,59490,0.295847868722779
2021-10-04,59491,0.333787128993984
2021-10-05,59492,0.353133877803861
2021-10-06,59493,NA
2021-10-07,59494,NA
2021-10-08,59495,NA
2021-10-09,59496,NA
2021-10-10,59497,0.363212416418784
2021-10-11,59498,0.368792320446235
2021-10-12,59499,0.366535976617272
2021-10-13,59500,NA
2021-10-14,59501,NA
2021-10-15,59502,NA
2021-10-16,59503,NA
2021-10-17,59504,NA
2021-10-18,59505,NA
2021-10-19,59506,NA
2021-10-20,59507,NA
2021-10-21,59508,NA
2021-10-22,59509,NA
2021-10-23,59510,NA
2021-10-24,59511,NA
2021-10-25,59512,NA
2021-10-26,59513,0.370946609417843
2021-10-27,59514,NA
2021-10-28,59515,NA
2021-10-29,59516,NA
2021-10-30,59517,NA
2021-10-31,59518,NA
2021-11-01,59519,NA
2021-11-02,59520,NA
2021-11-03,59521,NA
2021-11-04,59522,NA
2021-11-05,59523,NA
2021-11-06,59524,NA
2021-11-07,59525,NA
2021-11-08,59526,NA
2021-11-09,59527,NA
2021-11-10,59528,NA
2021-11-11,59529,NA
2021-11-12,59530,NA
2021-11-13,59531,NA
2021-11-14,59532,NA
2021-11-15,59533,NA
2021-11-16,59534,NA
2021-11-17,59535,NA
2021-11-18,59536,NA
2021-11-19,59537,NA
2021-11-20,59538,NA
2021-11-21,59539,NA
2021-11-22,59540,NA
2021-11-23,59541,NA
2021-11-24,59542,NA
2021-11-25,59543,NA
2021-11-26,59544,NA
2021-11-27,59545,NA
2021-11-28,59546,NA
2021-11-29,59547,NA
2021-11-30,59548,NA
2021-12-01,59549,NA
2021-12-02,59550,NA
2021-12-03,59551,NA
2021-12-04,59552,NA
2021-12-05,59553,NA
2021-12-06,59554,NA
2021-12-07,59555,NA
2021-12-08,59556,NA
2021-12-09,59557,0.357416918300976
2021-12-10,59558,NA
2021-12-11,59559,NA
2021-12-12,59560,0.355051316165379
2021-12-13,59561,NA
2021-12-14,59562,NA
2021-12-15,59563,NA
2021-12-16,59564,NA
2021-12-17,59565,0.344165420424152
2021-12-18,59566,0.355171382806258
2021-12-19,59567,NA
2021-12-20,59568,NA
2021-12-21,59569,NA
2021-12-22,59570,NA
2021-12-23,59571,0.336986180795151
2021-12-24,59572,NA
2021-12-25,59573,0.334630064033741
2021-12-26,59574,NA
2021-12-27,59575,0.336469816158551
2021-12-28,59576,NA
2021-12-29,59577,0.343154754666363
2021-12-30,59578,0.351699016708338
2021-12-31,59579,NA
2022-01-01,59580,0.342225852021504
2022-01-02,59581,0.349150454838811
2022-01-03,59582,0.351888429150193
2022-01-04,59583,0.356426697159112
2022-01-05,59584,0.351830414189305
2022-01-06,59585,0.35421515286035
2022-01-07,59586,0.341828147630839
2022-01-08,59587,0.339460205861812
2022-01-09,59588,0.323476165663633
2022-01-10,59589,NA
2022-01-11,59590,NA
2022-01-12,59591,0.32820008728735
2022-01-13,59592,0.32778855628263
2022-01-14,59593,0.314985339524595
2022-01-15,59594,NA
2022-01-16,59595,NA
2022-01-17,59596,NA
2022-01-18,59597,NA
2022-01-19,59598,NA
2022-01-20,59599,NA
2022-01-21,59600,NA
2022-01-22,59601,NA
2022-01-23,59602,NA
2022-01-24,59603,NA
2022-01-25,59604,NA
2022-01-26,59605,NA
2022-01-27,59606,NA
2022-01-28,59607,NA
2022-01-29,59608,NA
2022-01-30,59609,NA
2022-01-31,59610,NA
2022-02-01,59611,NA
2022-02-02,59612,NA
2022-02-03,59613,NA
2022-02-04,59614,NA
2022-02-05,59615,NA
2022-02-06,59616,NA
2022-02-07,59617,NA
2022-02-08,59618,NA
2022-02-09,59619,NA
2022-02-10,59620,NA
2022-02-11,59621,NA
2022-02-12,59622,NA
2022-02-13,59623,0.278226579063615
2022-02-14,59624,0.270588838554722
2022-02-15,59625,NA
2022-02-16,59626,0.281578203661045
2022-02-17,59627,0.282586494073326
